date,open,high,low,close,volume,logret_1,logret_5,logret_10,vol_10,vol_20,vol_z20,ema_20,ema_50,ema_200,trend_20_50,trend_px_200,rsi_14,bb_z_20,atr_14,atrp_14,dd_63,dist_252_high,fwd_ret,regime
2001-02-13,48.69263244326578,49.9849076596941,46.437482022256034,46.665531158447266,58914000,-0.0325850979467863,-0.10879360823775797,-0.1890857661429741,0.02437001815177461,0.026892384021079074,-0.8038315997635843,51.716628313126016,54.32484959687503,65.2069844347104,-0.048011569348165306,-0.28434765749408464,20.511655262106004,-2.0412757130239694,2.470453769264004,0.052939583198482666,-0.2859448253528194,-0.5307854731349501,-0.07028643114153375,crisis
2001-02-14,46.79220193615788,48.777068364354115,45.71108030786693,48.523681640625,63048200,0.039046158696767,-0.053379979654961156,-0.11264477751579045,0.02939721712365552,0.027589222580672326,-0.7382439901736014,51.41253815384005,54.09735005934216,65.03057100759298,-0.04962926839405257,-0.2538327606725248,32.115658487347204,-1.3255553328868295,2.4914940115125543,0.05134593928723301,-0.257512234227539,-0.5121020642527334,-0.11908887999455386,crisis
2001-02-15,49.66392824546688,51.091345950801866,49.24161592497484,49.326080322265625,67801300,0.016400993769878462,-0.006656175876498131,-0.10937643510357453,0.029715049630817145,0.025893240451661727,-0.8931246510268702,51.21382788416621,53.91023926521629,64.86461134431384,-0.05001668361709255,-0.23955328953667365,31.78036414079473,-0.9891094189671971,2.497678240580072,0.0506360575229536,-0.24523428696041882,-0.5040340725591471,-0.13196653518616558,crisis
2001-02-16,47.26520394476916,48.03381239868846,46.05739019975483,46.56416702270508,66779700,-0.05762165646400158,-0.022775211442701747,-0.11015592332828089,0.029849564459384297,0.028279794222511413,-0.6718896450008515,50.771003040217344,53.62215478045842,64.67133786322844,-0.05317115195975164,-0.27998757160115817,22.305165374994502,-1.5693221452716928,2.5501650861897267,0.054766685398801286,-0.2587562765612217,-0.5318046734700297,-0.055570307585571764,crisis
2001-02-20,47.07938621407282,47.16384740248688,44.17387493600476,44.75666809082031,55298400,-0.03959085609238712,-0.07435045803652954,-0.14893378345066766,0.030877983829822264,0.02895641995050622,-0.6085166671597084,50.19820923551266,53.274484901755756,64.46114473194473,-0.05774388381072293,-0.3056799056712928,20.49740517601343,-1.7861569853640487,2.6587598757610524,0.05940477674445944,-0.28752941530820253,-0.5499787890341223,-0.07828354886701562,crisis
2001-02-21,43.54042244330557,45.66887804199105,43.008307738136956,43.498191833496094,72349000,-0.028521071051790612,-0.07028643114153375,-0.17908003937929173,0.0305559966318569,0.028176058993924412,-0.6805573585298998,49.5601123400823,52.89109690371148,64.24002095500198,-0.06297817134882366,-0.3228801736542841,21.377464175941114,-1.8455377562714044,2.6261819968371425,0.060374509517309,-0.30756279476033443,-0.5626325685367348,-0.08190544802907317,crisis
2001-02-22,43.45595621708701,44.05563918446298,41.293715090872084,43.07587432861328,103855500,-0.009756290156253044,-0.11908887999455386,-0.17246885964951508,0.030664360047611222,0.028174085566064072,-0.6796050100733851,48.94256586279935,52.50618239834921,64.01690835929695,-0.06787041778268577,-0.3271172346085731,17.855518847598148,-1.7230091354718617,2.702198191124978,0.06273112811386476,-0.31428556507511474,-0.5668789041793658,-0.04409592888057454,crisis
2001-02-23,42.30727141437588,43.58265389849945,40.73626821187374,43.22791290283203,93337900,0.0035233385782668723,-0.13196653518616558,-0.13862271106266372,0.030927501344507013,0.0277217415081203,-0.7209663069752937,48.39831319994517,52.1423252267335,63.79788022194523,-0.07180370285575144,-0.32242399351753903,22.10867545562857,-1.494482560681864,2.585760403853875,0.05981691528032276,-0.3118652997495205,-0.5653501803891003,-0.09160485479398958,crisis
2001-02-26,43.98804146518306,44.42724332948333,42.44237722563623,44.04716491699219,78342700,0.018774571136592314,-0.055570307585571764,-0.0783455190282735,0.030815641053353802,0.027868268309262305,-0.7066682391417449,47.98391812537812,51.824865054315225,63.589912938486066,-0.07411397839457157,-0.30732465446836865,26.037818313475356,-1.1863887233448214,2.6201484062707765,0.05948506359509179,-0.298823824893658,-0.5571127311055555,-0.09234193056305773,crisis
2001-02-27,43.53193546005415,43.98803333715032,41.30212791245407,41.38658905029297,66741700,-0.06230409737383103,-0.07828354886701562,-0.15263400690354506,0.034268055361739054,0.02890687979848317,-0.6123746251379848,47.35560107060796,51.415517297891874,63.356256020084956,-0.07896285869811481,-0.346763971703556,22.074247282067404,-1.6305911161644364,2.6979750213258304,0.06518959603187525,-0.3411768892352117,-0.5838644001745974,0.008130649636726344,crisis
2001-02-28,41.7667034749834,42.40861700475532,39.57912477519958,40.07745361328125,102187900,-0.032142970213848154,-0.08190544802907317,-0.15219187917060695,0.034243500094078956,0.028988830603577723,-0.6068823575385077,46.66244416991004,50.970883593123375,63.1114216461441,-0.08452746194485439,-0.3649730497596888,21.548959931613865,-1.7574332394189425,2.7178823758712527,0.06781574503452421,-0.36201669992790697,-0.5970275497076876,0.040678189130582826,crisis
2001-03-01,39.67201312206287,41.55552533842618,38.64157021853291,41.217674255371094,101773000,0.028053228992245525,-0.04409592888057454,-0.16318480887512848,0.03243668269780676,0.03024002886552855,-0.49390620609315733,46.14389465423957,50.58840169099957,62.881285103713026,-0.08785624546724402,-0.344516032275917,27.946799335988715,-1.3633693271264888,2.7498575162557706,0.06671549440704883,-0.343865803040343,-0.5855628116918833,-0.00616595885229899,crisis
2001-03-02,39.8662974515288,41.918736294909245,38.55712945077705,39.44398498535156,95927100,-0.043985587335148235,-0.09160485479398958,-0.22357138998015524,0.03126854347515244,0.030260603410460257,-0.4942292519992897,45.50580801910727,50.151362333470324,62.63506167529754,-0.09263067039881134,-0.37025710631801356,28.309295604976924,-1.645166047425417,2.821650497177054,0.07153563460246067,-0.3721007339495893,-0.6033969764592799,-0.03486198035338457,crisis
2001-03-05,40.11968041260023,40.84605829979909,39.773384352655206,40.16191101074219,43888400,0.01803749536752412,-0.09234193056305773,-0.14791223814862953,0.030939377763167217,0.029651884930342154,-0.5519689078113431,44.99686544688195,49.75961620908514,62.399098284997585,-0.09571518281392222,-0.35637033042834554,28.8502668490364,-1.3346580379605315,2.7818322352556923,0.06926543496676814,-0.3606722430253414,-0.5961783439490446,-0.11699523679744678,crisis
2001-03-06,41.6399962003692,42.78868628401869,41.47107061948178,41.72446060180664,60828600,0.03816848282595312,0.008130649636726344,-0.07015289923028924,0.03366545072858134,0.03169894030215069,-0.3640944074365875,44.685207842589016,49.44450979919627,62.18213813434804,-0.09625541796117909,-0.3289960452685211,37.0286843218438,-0.8703429551138709,2.7160714949584377,0.06509542498054088,-0.33579839364726505,-0.5804671552220784,-0.10558517438118722,crisis
2001-03-07,42.56907936087669,42.59441706678851,41.3612659752789,41.7413444519043,55215500,0.00040456928000839534,0.040678189130582826,-0.04122725889849035,0.032845005669052935,0.03167461161844719,-0.36822186525106876,44.40483990061901,49.14242279419733,61.96774852815829,-0.09640515514301684,-0.32640211330355284,30.289491159394743,-0.7934477705076003,2.585154568888611,0.061932709711047,-0.33552962371723993,-0.5802973907827038,-0.12186295300601335,crisis
2001-03-08,41.68223960438177,42.07076952646405,40.626458426743035,40.96430969238281,48965200,-0.0187909189906363,-0.00616595885229899,-0.050261887732873545,0.033140116621671434,0.03170078860109867,-0.36827918378987873,44.07717035697743,48.82171034522523,61.74757618760732,-0.09718094582714287,-0.336584328947242,25.663538585271127,-0.9362479415324991,2.50491505385605,0.061148718791222086,-0.3478990522975518,-0.5881103522554583,-0.14032923765886,crisis
2001-03-09,39.908527574172176,40.009881662679994,37.96589089749904,38.09258270263672,79990900,-0.07268160883623377,-0.03486198035338457,-0.12646683514737422,0.03916893328504666,0.0343540615333369,-0.12494426093702095,43.507209627992545,48.4009575551844,61.49974040227,-0.10110849401300048,-0.38060579681356355,25.500535821492576,-1.6280996670597334,2.4856099590255485,0.06525180974020693,-0.39361338034600757,-0.6169851124334615,-0.09044453194520306,crisis
2001-03-12,37.16347366880365,37.965867494686464,35.30529934096619,35.72761154174805,80674000,-0.06409576107653807,-0.11699523679744678,-0.2093371673605046,0.04052545311855932,0.03567778709843435,-0.00561183898995134,42.76629552454062,47.903960545101114,61.229865357746,-0.10724927463405531,-0.4165002432554221,24.70398729830579,-1.9931144947635848,2.4711321658247205,0.06916589324582136,-0.4312607848033376,-0.6407645229910761,0.022442098015807887,crisis
2001-03-13,36.13305378105618,37.78852110661875,35.584049505089354,37.5435791015625,80024400,0.04957854524221246,-0.10558517438118722,-0.09745452474446088,0.043191446269271544,0.03805151951079405,0.21172316944442474,42.26889396044742,47.497668682114764,60.981961633137885,-0.11008487083148644,-0.38434943553601364,33.82275823730758,-1.3552812311424263,2.4385536870872424,0.064952616278019,-0.40235283601463623,-0.622505256714057,-0.09677403851504746,crisis
2001-03-14,36.065491122913414,38.16860574228822,35.7360878612274,36.95234680175781,97190000,-0.015873209344817767,-0.12186295300601335,-0.0811847638754306,0.04255576650961046,0.03776979827876273,0.1814569930098301,41.76255613581028,47.08412430581628,60.73059426284382,-0.11302255799517191,-0.3915365517118612,33.51515572247597,-1.3665366014248035,2.4150246719065223,0.06535510951070746,-0.38944608138385994,-0.6284500038739739,-0.08090082917022956,crisis
2001-03-15,38.17704190557356,38.269951149824585,35.51647247578936,35.60093688964844,74135500,-0.03725720364348277,-0.14032923765886,-0.146495196511159,0.04138312493422029,0.03619845873563818,0.03130202964501221,41.175735255223394,46.633800780630466,60.4678537666217,-0.11704097530206248,-0.41124192985165653,30.713245828592108,-1.6018150128426085,2.408388456721488,0.06764958080139084,-0.38676963644409956,-0.6420382165605096,0.01530292569305386,crisis
2001-03-16,35.37287162753106,36.1499245477241,34.25796765039278,34.798526763916016,77784500,-0.022796903122576966,-0.09044453194520306,-0.1253065122985876,0.04024086676266426,0.035434329049889204,-0.04209387640679181,40.56838206557504,46.169669961681805,60.19960631542247,-0.12131964340995982,-0.4219476024214295,26.592521462788923,-1.7539672553823722,2.4017520848275034,0.06901878637339257,-0.39202230573952246,-0.6501063233226269,0.038099828815630614,crisis
2001-03-19,35.0012614925826,36.53847885131836,34.41847135833297,36.53847885131836,53248200,0.04879086888447282,0.022442098015807887,-0.09455313878163898,0.04384985298944121,0.03703686073315195,0.10613368258339562,40.184581759455334,45.79197429575552,59.952468319102294,-0.12245360944876182,-0.390542543522327,37.13012487465851,-1.142312625827844,2.357107119716594,0.06451026955194514,-0.3616229711527631,-0.6326113805845635,-0.03409304722904455,crisis
2001-03-20,36.690490836783304,37.00300425327098,33.95390898388375,34.08060073852539,104796200,-0.06963759128864268,-0.09677403851504746,-0.20235921289623468,0.044092014904385586,0.03877814131185438,0.26667435969243447,39.60325023365245,45.33270252835589,59.68237297568145,-0.1263867357371784,-0.42896706281413977,34.99575367456521,-1.7364906060860301,2.372793051133129,0.06962298198138499,-0.40456545196314897,-0.6573249558328622,0.06940641811823532,crisis
2001-03-21,34.224188593503776,35.30530703198389,33.54004151928534,34.08060073852539,96200700,0.0,-0.08090082917022956,-0.202763782176243,0.04407115244038338,0.038725926505885626,0.2590448009047143,39.0772836150689,44.89144158890856,59.41522811776713,-0.12951595600521282,-0.4263995642501933,31.06237265283937,-1.5487780933747533,2.2907437934763633,0.06721547577906574,-0.40456545196314897,-0.6573249558328622,-0.016239909149382926,crisis
2001-03-22,34.29175082753797,36.149925231933594,33.354220409643865,36.149925231933594,130208100,0.05894655121980061,0.01530292569305386,-0.1250263119658062,0.05071724759101175,0.04187327042944915,0.5502953524272407,38.79848757857981,44.54863549893247,59.1725809703744,-0.12907573612418388,-0.3890764161523971,41.39449865304537,-0.8145009945060727,2.2503222204876154,0.062249706079606455,-0.368411532496546,-0.6365182257046221,-0.09425864456616338,crisis
2001-03-23,36.78339355920575,37.019890592338186,35.05191410905916,36.149925231933594,95277500,0.0,0.038099828815630614,-0.052344703129572435,0.04613590749038636,0.04182623841221437,0.5413039381278817,38.54624354556587,44.219272902447486,58.93257956704092,-0.12829313972206036,-0.3865884456863131,39.1104947480288,-0.7350591182508963,2.290743875404151,0.0633678731202627,-0.368411532496546,-0.6365182257046221,-0.08913707234166474,crisis
2001-03-26,36.71584361515456,36.74118132986309,35.09416221205781,35.31376647949219,57666200,-0.023402007160202392,-0.03409304722904455,-0.01165094921323673,0.04197420811722661,0.041416568334845534,0.49824051290351723,38.23838858689218,43.87003592046245,58.686480208065674,-0.12837115847775005,-0.3982640234293898,31.885526422161732,-0.9525061579248265,2.2207612928704923,0.06288655995276397,-0.3830203656173834,-0.6449256695646037,-0.1114648583067559,crisis
2001-03-27,35.3053261547634,36.9270079128385,34.98436773625051,36.530033111572266,69945300,0.03386187405863708,0.06940641811823532,-0.027367620396812196,0.040116188872908354,0.04072946397150468,0.4293332843545737,38.075688065433134,43.58219153591513,58.455726477814686,-0.12634755794563945,-0.3750820439219712,36.20932696632934,-0.43085880252343284,2.2714390846618047,0.06218004450541384,-0.36177052973798685,-0.6230934714024843,-0.22141134043314503,crisis
2001-03-28,35.38977994699607,35.64316673929206,33.51471188442759,33.5316047668457,77863500,-0.0856463272676182,-0.016239909149382926,-0.09714073831961255,0.04795643676782747,0.044134988788707405,0.744119375736205,37.642918227472414,43.18804938229313,58.19626864125406,-0.12839503599100244,-0.42381864766024047,32.40007291304036,-1.415079664992707,2.383654093763495,0.07108678842953343,-0.4141571598904574,-0.639090912898156,-0.15352105085551312,crisis
2001-03-29,33.26133276915776,34.300221112747955,32.43360067154904,32.89814376831055,79654700,-0.019072184196979865,-0.09425864456616338,-0.07895571887310952,0.04713368597671272,0.043307593535955334,0.6613258457460368,37.19103494564746,42.784522200371555,57.933038462270275,-0.13073623280232682,-0.4321350192992909,36.24169034838651,-1.4917006374606776,2.3028113542145765,0.06999821541398885,-0.4252245869659249,-0.6442921100133984,-0.043017392729061465,crisis
2001-03-30,33.19375799469769,33.7681031856523,32.095746266809755,33.06706619262695,63661300,0.005121572224498554,-0.08913707234166474,-0.05103724352603397,0.0469795598880055,0.04274369997280068,0.603697191762563,36.79827601678836,42.40344415898108,57.674422524137995,-0.13218662430291162,-0.42665977836557145,42.02541910096018,-1.2812250877850082,2.223173751155435,0.06723226482218557,-0.4222732819655284,-0.6424656531911478,-0.0852711814314099,crisis
2001-04-02,33.083953310075344,33.65829845684404,31.50450576745545,31.588970184326172,69713600,-0.04572979312529359,-0.1114648583067559,-0.1455579055358004,0.04436733802959768,0.04301254831033922,0.6237683753442771,36.302151651791945,41.97934571270181,57.4032455806934,-0.1352377928842301,-0.44970062468121874,31.782989341934538,-1.6166666260920897,2.2195538288596626,0.07026357035092463,-0.4480976339307434,-0.6492380189934006,-0.0094025757836962,crisis
2001-04-03,31.42004008788315,31.884583037408134,29.240906773474457,29.27469253540039,89015700,-0.07608460806775204,-0.22141134043314503,-0.15200492231490983,0.04529383127539234,0.0435814483095417,0.6724712552710562,35.632869831183214,41.481122408050844,57.110959347223705,-0.1409858807420451,-0.48740674522002225,28.751783924441625,-2.1559043141213845,2.2346365704934383,0.07633339164164428,-0.48853121890456075,-0.674935615591193,0.1382811539454058,crisis
2001-04-04,29.3169299285162,30.246019265108014,28.379395760477443,28.759477615356445,76473900,-0.017756037689986192,-0.15352105085551312,-0.16976096000489602,0.0449786721377778,0.04337267277899071,0.6481275886706208,34.97826104872351,40.98223282666396,56.816486457267274,-0.146501821980625,-0.49381809033568136,30.147114904468125,-2.1172928033178553,2.17128977267882,0.07549823406804286,-0.49753272581495456,-0.6806565303580959,0.18574211466416773,crisis
2001-04-05,30.40649866526498,32.06196281931882,30.161556652739762,31.512958526611328,87035800,0.0914314739294718,-0.043017392729061465,-0.13727603729522478,0.05173667768650623,0.04986709176439914,1.2484528531194667,34.64823223709377,40.610887627762715,56.55378576923666,-0.1468240597280791,-0.4427789740690833,41.43556327629291,-1.1126408491666793,2.272041794581038,0.07209865086651249,-0.4494256611977572,-0.6500820477630653,0.13727603729522475,crisis
2001-04-06,31.166665605099414,31.33558803735279,29.98418924739261,30.36427116394043,86123600,-0.037132216477849866,-0.0852711814314099,-0.1744082537730746,0.051973928299597655,0.04823913903693152,1.0873967797481277,34.2402359444125,40.20905837847247,56.28200412269595,-0.14844472053729119,-0.4604976912736497,33.39391503739195,-1.4064579798061811,2.2298104935977046,0.07343533726064702,-0.4694947951275009,-0.6628370015503088,0.11298068489995655,crisis
2001-04-09,31.073743493305507,31.58051702462512,30.279794213053904,31.293344497680664,51638700,0.030138812522420236,-0.0094025757836962,-0.12086743409045214,0.05400949229658846,0.04740982946898041,1.002524318805546,33.95957961615232,39.85942157638873,56.022795093791984,-0.1480162462701482,-0.44141765070289485,41.831685631089165,-0.9510151332872179,2.1049267466108463,0.06726435861679327,-0.45326261762531983,-0.6389768387668666,0.10738272491150096,crisis
2001-04-10,32.01129534243977,34.17353372304018,31.909938001857128,33.61608123779297,94265100,0.07159912166134995,0.1382811539454058,-0.08313018648773927,0.05869210234865351,0.049012413346533334,1.1440472094320961,33.92686548488,39.61458405203982,55.790466992590716,-0.14357637984253813,-0.3974583284585631,48.80180453033623,0.0044224548375101334,2.1845641546580583,0.0649856876298257,-0.41268124079841595,-0.61218003024134,0.1349433992566542,crisis
2001-04-11,35.60938823930834,35.896560855028106,34.165080328771516,34.62962341308594,92829500,0.029704923028775775,0.18574211466416773,0.03222106380865464,0.052849049267081206,0.04956245412321645,1.1864193150352595,33.99379481137581,39.41909490217999,55.57114869485716,-0.1376312699281218,-0.376841684464033,45.85259412412851,0.48069611429136955,2.1477623542970163,0.062020956124097325,-0.394973277500115,-0.6004870582678749,0.16385925357006195,crisis
2001-04-12,34.03836414102641,36.149925231933594,33.78497745451486,36.149925231933594,79531500,0.04296539656052888,0.13727603729522475,0.09425864456616338,0.05357738500443435,0.049910048362854176,1.2098905771756125,34.19914056571464,39.29089185663777,55.36994373971627,-0.12959113551053003,-0.34712006568278964,50.0,1.0965358431446188,2.176117446735567,0.060197010997224965,-0.368411532496546,-0.5829477323351819,0.12296179921713743,crisis
2001-04-16,35.4235658388681,35.837433442270225,33.83567340529678,33.996150970458984,65229800,-0.06142756887311803,0.11298068489995655,0.027709503468546618,0.05811256215324137,0.05158916290405266,1.354093148888992,34.179808223309344,39.083254471501576,55.14860076584258,-0.12546156440906653,-0.38355369858240906,46.887463146168706,0.2179030367257556,2.2237769259378193,0.06541260885298969,-0.40604090451946484,-0.6077952647719194,0.11487953837171787,crisis
2001-04-17,33.74275550316582,36.06547329694837,33.700524914949064,34.84076690673828,94694300,0.024540852533964427,0.10738272491150096,0.09798014912780477,0.05579868485096656,0.050629263660787543,1.2565148235031407,34.24275666935019,38.91688203473322,54.93838191873509,-0.12010534043326959,-0.3658210218445316,45.93821194408626,0.6302308840765565,2.2539417977529137,0.06469265742014985,-0.39128431286952126,-0.5980511508001438,0.0713334094280497,crisis
2001-04-18,36.927001974619024,40.54199554647696,36.48779663622693,38.47266387939453,128891400,0.09915979600650336,0.1349433992566542,0.27322455320206,0.05329173581352764,0.05284777924977433,1.4542924103380088,34.6456049750687,38.89946167714995,54.76800355348016,-0.10935515605296975,-0.2975339361817976,61.52940152313154,1.8964310485994136,2.4457923272239137,0.06357221155496459,-0.32783012234566167,-0.5561509018050712,-0.009928376537777393,crisis
2001-04-19,38.93720068205285,41.17545761559303,38.49799863616913,40.79537582397461,110467600,0.05862077734218339,0.16385925357006195,0.34960136823422966,0.05155822447167543,0.05410459875446075,1.5610009013147306,35.23129743686927,38.97381140639906,54.623479747999845,-0.09602637859830432,-0.2531531126874351,67.0807597932037,2.263062699299928,2.5055189911524556,0.06141674002375566,-0.28724917873050293,-0.529354379339139,-0.09437894578240696,crisis
2001-04-20,40.694007177808714,41.75823259116952,36.36108274929597,40.879825592041016,80598100,0.0020679422076042182,0.12296179921713743,0.2602378365123622,0.048325924797685986,0.05282023805909856,1.4365915047772229,35.769252499266585,39.04855721032133,54.48138015656016,-0.0839801761020752,-0.24965510281555092,66.960028990087,1.9856393091554871,2.7715756285118127,0.06779812752066675,-0.28577372617418706,-0.5283801043703833,-0.06950982971853761,crisis
2001-04-23,39.68889338714058,40.305468679108614,37.91518059768442,38.13478469848633,79317600,-0.06950982971853761,0.11487953837171787,0.2278602232716745,0.05380181225286041,0.05546659231723891,1.6665259385443036,35.99454128014466,39.01272292527063,54.312433733388275,-0.07736403457167895,-0.297862716193416,63.46886240103685,1.11291335079464,2.829493650295242,0.07419718434669836,-0.33373333217810197,-0.5600489258726291,0.021907055094783443,crisis
2001-04-24,38.09256528693055,39.2074694167538,36.9523234520617,37.416866302490234,88888300,-0.019005276409703783,0.0713334094280497,0.17871613433955044,0.055279743119268206,0.05536643151760084,1.646075014254901,36.13000080608233,38.95014019700061,54.1378807445113,-0.07240383158198349,-0.30885978933921054,67.93158177368937,0.8591652982037977,2.8017414860637015,0.0748791056796019,-0.3400371798212707,-0.5683313633362611,0.08125795751259356,crisis
2001-04-25,37.07903537358178,38.49800550064475,36.403332858227316,38.09258270263672,68418400,0.017898010040676326,-0.009928376537777393,0.12501502271887696,0.051991051165365613,0.05501038749767542,1.6062010381514418,36.316913367658934,38.91651043164977,53.97217527480837,-0.06679933619836198,-0.2942181316820759,70.4100917529921,1.0095705516729085,2.818030710191335,0.07397846274141644,-0.32686556620117224,-0.560535799301997,0.08252954768643092,crisis
2001-04-26,38.768276661153344,39.06389402988171,37.05368625656584,37.12125778198242,71110200,-0.02582979190244618,-0.09437894578240696,0.06948030778765497,0.05290719818975336,0.051503272875876194,1.287380414200931,36.39351759759451,38.84610824690028,53.79821548911998,-0.0631360710246045,-0.30999090872280455,63.3012875319033,0.6815799688717078,2.7257251794308703,0.07342760839191871,-0.344029859197616,-0.5717417218094212,0.06283087456578763,crisis
2001-04-27,38.13478469848633,38.405064190253526,37.36617678965103,38.13478469848633,55580000,0.026937058271473708,-0.06950982971853761,0.05345196949859984,0.051928545352697704,0.05139488470028113,1.2757889680207908,36.55935255958421,38.81821316008206,53.6365750019893,-0.058190741319868455,-0.2890152904604374,68.54836161534982,0.8750746031980732,2.7082278315060404,0.07101725768006073,-0.32611981428397707,-0.5600489258726291,0.06536928524690525,crisis
2001-04-30,39.063884687532905,40.17878881436949,38.26149073604026,38.97942352294922,73859100,0.021907055094783443,0.021907055094783443,0.13678659346650146,0.04641646180253988,0.051492927891860205,1.2834773352550732,36.789835508476116,38.824535145048344,53.48537477167957,-0.052407572401590774,-0.27121341695096857,68.42106899203395,1.0019696102765783,2.7613193532426075,0.07084043589348814,-0.3086144577498048,-0.5503045478458437,0.022497130274153697,crisis
2001-05-01,39.02167363488779,40.609569455272315,38.345974314082206,40.584228515625,54498300,0.04034562600810622,0.08125795751259356,0.15259136694064332,0.04709157995040393,0.050330021623310434,1.178738793995897,37.151206271061724,38.89354283257812,53.35233777022559,-0.044797579099864704,-0.2393167720145546,67.29561129986983,1.28058316316024,2.717276918659078,0.06695401189190825,-0.2624709914873239,-0.5317903308160383,0.0031166041440156885,crisis
2001-05-02,41.217683943376485,41.72446068707439,40.11967249834558,41.36971664428711,77566500,0.019169600214513763,0.08252954768643092,0.0726011711486537,0.036960459457260675,0.045806945632342416,0.7749866706202135,37.55296916374986,38.990647829045194,53.228817314386994,-0.03687239749385163,-0.22279474293137336,66.92112397922585,1.3650963196101722,2.669013245194342,0.06451611134162591,-0.24819647397351663,-0.5227283589535641,-0.05088472786930427,crisis
