date,close,high,low,open,volume
2000-04-26,73.79910278320312,78.06181919932877,73.58794655206377,76.54413378801469,25688300
2000-04-27,77.0719985961914,78.11458213884536,69.47037681684102,70.9484699406036,37010400
2000-04-28,80.02818298339844,80.02818298339844,77.81104334929373,79.0251912441606,24828400
2000-05-01,80.76728057861328,81.82306202408535,79.60592098859401,80.87285872316049,23205700
2000-05-02,76.12179565429688,80.7672311727283,75.80506141440382,80.1337626929422,20307900
2000-05-03,75.27719116210938,76.22739413610515,72.22862328720628,75.59392548677462,26589700
2000-05-04,75.43555450439453,76.64970268746036,74.01025011557812,75.1716092472063,17750700
2000-05-05,77.23038482666016,77.96943157141288,74.35338142744418,74.4325650072391,20571200
2000-05-08,74.22138977050781,76.64968559514747,74.11581169117565,76.43852943648315,13903000
2000-05-09,72.63773345947266,75.27718598343606,71.21242909653243,74.74929547864338,19825800
2000-05-10,67.35881805419922,71.77990035203557,67.14766188475032,71.26520718900387,34847500
2000-05-11,71.47636413574219,72.00425456510513,68.30902155956454,69.89269284765336,24709700
2000-05-12,71.47636413574219,73.95744915374802,70.94847370637925,72.10983265097772,17832000
2000-05-15,74.59095001220703,74.85489534133728,69.78714502203658,71.6347623259483,17950800
2000-05-16,76.7024917602539,77.28317132622968,74.37977349635082,76.01623409137345,23758800
2000-05-17,75.11881256103516,76.43853871284533,74.11582068565943,75.3827577913972,20339400
2000-05-18,72.42657470703125,75.47514226485272,72.10984041530953,75.17160523528608,19063000
2000-05-19,68.99529266357422,71.79311248849345,68.67855834377204,70.73733142248619,28178100
2000-05-22,68.94248962402344,69.4703800499348,63.835149753331045,68.94248962402344,43879800
2000-05-23,63.1884765625,69.78710611163325,62.713375234962406,68.73132538377193,31898500
2000-05-24,67.14765930175781,67.46439354374724,61.02413062329562,63.34684839788473,49476000
2000-05-25,65.66956329345703,69.47037403069892,64.61378253311206,67.78112481414696,29632700
2000-05-26,65.66956329345703,66.93650020587098,63.98031407690508,65.66956329345703,18203200
2000-05-30,72.26823425292969,72.584968661635,67.57000719046749,67.57000719046749,31590400
2000-05-31,70.20945739746094,73.20523687663831,69.89272300318667,71.34442231027704,29675400
2000-06-01,73.79910278320312,74.64372770776053,70.94849366282189,71.9514857607338,28993500
2000-06-02,79.07799530029297,79.3419405449535,69.68154459037832,78.2333705173793,31677200
2000-06-05,79.27596282958984,80.50330835034094,77.59991034426307,77.91664467219884,23784300
2000-06-06,77.0719985961914,80.23934100425407,76.75526435538514,78.70845884035712,23200500
2000-06-07,79.13079833984375,79.39474363117078,75.64672049432696,77.33597035881995,22524400
2000-06-08,78.76126098632812,80.13377625820785,77.38874571444842,79.92262006253404,19313800
2000-06-09,79.18355560302734,80.0281801961263,78.55008715820313,80.0281801961263,17014600
2000-06-12,76.64970397949219,79.6586799621582,76.0162353515625,79.6586799621582,16484700
2000-06-13,79.60588836669922,79.92262267054551,75.47514515403728,76.43854532823639,25187900
2000-06-14,77.81106567382812,80.13378405215136,77.28317513330012,80.13378405215136,20274500
2000-06-15,79.18355560302734,79.28913367716471,76.75525989786783,77.5998844909668,18807800
2000-06-16,79.60588836669922,80.50330222759702,78.60289640451931,80.0282007718276,21203400
2000-06-19,82.7732162475586,82.98437241145542,78.2861477647509,79.40791488545281,20042500
2000-06-20,82.4565200805664,84.1985592371981,82.08699662309908,82.98441073409117,20988300
2000-06-21,83.51227569580078,84.22492785881805,81.66465897686713,81.77023707509191,20880600
2000-06-22,80.45049285888672,83.61783509742557,79.81702441117895,83.30110087357168,21526700
2000-06-23,77.2831802368164,80.66167991930018,77.17760212173879,80.2393674589897,24888100
2000-06-26,79.39473724365234,79.75106335827644,77.705487515064,78.60290143337656,22169200
2000-06-27,78.44452667236328,80.29214338402728,78.0222142811258,79.19677061925505,14786000
2000-06-28,79.39473724365234,80.6616745400936,78.12779994721107,78.53691511585357,19259800
2000-06-29,77.4019546508789,78.86685097930986,76.54413247657249,78.4973275811471,21355800
2000-06-30,78.91964721679688,79.35515697568555,77.12481911955868,77.5471316130265,15153100
2000-07-03,80.45049285888672,80.45049285888672,78.76124366499934,78.97239981423526,5212000
2000-07-05,77.33597564697266,79.36835452916272,76.75529596634692,79.07801468884985,16489000
2000-07-06,79.39473724365234,80.02820589187297,76.06902684049403,77.33596413693529,23594700
2000-07-07,81.03117370605469,81.92858735621947,79.76423678817501,80.23933813237988,16603200
2000-07-10,79.8038558959961,80.97841239917844,79.39474070949437,79.9754203290452,12659400
2000-07-11,80.2393569946289,80.87282560248124,78.39174022172627,79.4475212348135,14374600
2000-07-12,82.1397476196289,82.56205994672212,79.92260790238957,80.60886543391604,18252600
2000-07-13,83.195556640625,84.25133781626745,82.03419734741831,82.7204551115859,19566700
2000-07-14,84.99039459228516,85.41270711199837,83.45951170832474,84.67366020250024,17219400
2000-07-17,85.9405517578125,86.20449694134388,84.35688065662431,85.25429428063096,13140500
2000-07-18,84.0401611328125,85.12233657453528,83.07676104444954,84.77920777594025,20684000
2000-07-19,82.1397476196289,83.56505172356849,80.79362707701931,83.03716131470198,21828500
2000-07-20,84.77921295166016,84.88479104998102,82.15295775592847,82.66765098524272,19521200
2000-07-21,81.92859649658203,84.05335552299145,81.92859649658203,83.14274451167313,14411400
2000-07-24,80.2393569946289,83.61785623650802,79.60588838677657,82.72044237538388,18579200
2000-07-25,80.8728256225586,81.92860663590793,79.23636505186714,80.76724752122367,19065700
2000-07-26,80.76728057861328,81.1895931568021,78.76129583221635,80.66170243406607,20318700
2000-07-27,77.59992218017578,80.29216437826351,77.33597686663776,79.34196124952666,26141800
2000-07-28,73.37675476074219,78.44450185213158,72.63770830991457,77.86382249790988,36485600
2000-07-31,75.5411376953125,76.12181730023804,72.4001889232153,74.01025510050881,27609900
2000-08-01,74.53814697265625,76.00304327470386,74.06304546928946,75.85787337089734,15751800
2000-08-02,73.21839904785156,76.34614969210911,73.06003192662334,74.22139081563036,23578200
2000-08-03,76.3857650756836,77.07202281306016,70.36781260945835,71.15964846027747,35874700
2000-08-04,76.12179565429688,78.35213259354379,75.27717101458207,77.70546685376213,22283400
2000-08-07,77.91661834716797,78.57648130742514,76.22736916890958,76.75525953711532,15103300
2000-08-08,79.50025939941406,79.60583743314503,77.28312069106387,77.7582218428532,14832300
2000-08-09,77.38874053955078,79.76424758203358,77.17758435799675,79.1307790373715,18649800
2000-08-10,75.85787963867188,77.90345572496173,75.59393433721512,77.54712956799511,15336200
2000-08-11,76.91364288330078,76.95323466927366,74.22140143714545,75.3827604923497,21050600
2000-08-14,78.55010986328125,78.55010986328125,76.1877997716268,77.17759450276694,12539300
2000-08-15,78.55010986328125,79.38153743743896,77.70548502604167,78.33895365397136,14090300
2000-08-16,79.3419418334961,79.9754104309691,77.70548129002411,78.91962943518074,15245300
2000-08-17,80.8728256225586,80.97840372389354,78.44452929185515,78.4973183425226,14492400
2000-08-18,80.45049285888672,81.6118516796843,79.9753915231059,81.0311722692855,14706700
2000-08-21,80.66170501708984,81.80986737580824,79.71150168573669,81.08401760880236,13560100
2000-08-22,80.66170501708984,82.23217996752075,80.4637459897246,81.08401760880236,14878200
2000-08-23,81.98140716552734,82.29814151388095,79.24957341097742,79.97542295928778,21396400
2000-08-24,83.24834442138672,83.35392253733013,81.13678210251832,82.29814137789594,13567700
2000-08-25,82.79962921142578,84.42289258295995,81.92860984133428,83.1823498437387,11764700
2000-08-28,83.195556640625,84.33052140444063,82.7204551115859,82.98440040549652,12314200
2000-08-29,83.61784362792969,83.76301349533928,82.65444359875688,83.30110937176329,11162800
2000-08-30,83.51227569580078,84.04016618692468,82.57527007405587,83.03717425378927,10545300
2000-08-31,85.8349838256836,86.15171808334294,83.51226593618169,84.14573445150039,15588700
2000-09-01,86.67963409423828,87.43187817818645,85.46548574821668,86.99636844537436,14071900
2000-09-05,84.0401611328125,85.94056678656956,83.97417482539038,85.83498869469418,16348300
2000-09-06,81.08396911621094,84.02695822964111,80.661656777064,83.82899932066599,20964900
2000-09-07,82.87884521484375,83.9742184875877,81.55911838021248,81.77027467375348,16669700
2000-09-08,80.34495544433594,82.77325238943413,80.04141832619867,82.5752933993446,23475200
2000-09-11,78.39173889160156,81.18955852881024,77.70548124473905,79.81704323508522,27262100
2000-09-12,77.17756652832031,79.97538528755491,76.72885974617891,78.9723936568859,24256000
2000-09-13,78.972412109375,79.28914638254093,76.0162255598262,76.22738174193682,34093100
2000-09-14,78.55010986328125,81.03119532267253,78.24657281239828,80.45051574707031,28615300
2000-09-15,77.12480926513672,79.07800429786093,76.5969187157518,78.655691858353,24994600
2000-09-18,75.91068267822266,78.55013617885628,74.32701057784249,77.5471438486155,29218500
2000-09-19,78.70843505859375,79.20993078834334,75.91061677683287,76.64966311541122,27568700
2000-09-20,79.922607421875,80.43730056742538,77.12478827170368,78.8668266104896,33123200
2000-09-21,74.1158676147461,79.80389093062138,73.48239866077391,79.1836192465236,25031400
2000-09-22,78.49732971191406,78.76127500348069,73.90468163865481,74.01025975528145,33710100
2000-09-25,76.41213989257812,79.60587700035083,76.01622206930053,79.07798656931402,20560800
2000-09-26,75.5411376953125,78.12780138998077,75.10562799161835,76.66290511391864,26011200
2000-09-27,75.64669036865234,77.01920533696006,74.32696443758722,76.54410400177662,28482900
2000-09-28,77.33597564697266,78.55012407009919,74.93407333165712,74.93407333165712,29050000
2000-09-29,74.96046447753906,78.08821625239412,74.90767541804784,77.70549557108275,27198800
2000-10-02,73.27116394042969,76.22734922909255,72.63769566428765,76.22734922909255,24968200
2000-10-03,70.94847106933594,75.01322722434998,70.32819983788899,74.37975873265947,35731200
2000-10-04,72.32101440429688,73.36359837107415,69.36482695419423,70.5261863095917,37672100
2000-10-05,72.53217315673828,73.64074348882816,71.4236028246484,72.00428252240977,23443100
2000-10-06,70.10386657714844,73.11284277812544,68.62577300473868,72.26821787960557,36335800
2000-10-09,69.78712463378906,70.79011659146076,67.04209401279282,69.73433558338529,28834600
2000-10-10,66.14468383789062,70.36780810527391,65.77516046449459,69.10087082505892,35283200
2000-10-11,65.0888900756836,67.95269566092757,64.24426538694804,64.93052294654568,48462600
2000-10-12,63.452415466308594,67.20043667937674,62.84534160785389,66.93649152352687,53223600
2000-10-13,68.62577819824219,68.94251255915715,63.03013782207782,63.08292688223032,42410200
2000-10-16,69.25923156738281,69.52317680963655,67.35882582315584,68.52018488907233,27644900
2000-10-17,66.09187316894531,70.24900976004311,65.88071702463559,70.20941798298503,52101400
2000-10-18,65.88074493408203,68.57298691456134,62.97734671983963,64.82496376526662,64354400
2000-10-19,71.84585571289062,71.88544747761118,68.78409257450146,69.5891251238193,44278900
2000-10-20,72.90170288085938,74.22142958036805,71.27843904046371,71.37081990942931,40692200
2000-10-23,72.79607391357422,73.90464356708043,71.05403588663589,72.79607391357422,28989200
2000-10-24,69.6815414428711,73.48235279430043,69.57596334977583,73.00725137537175,31466200
2000-10-25,65.77513885498047,69.25921523092646,64.94371153799335,68.62574679893628,48635400
2000-10-26,67.4643783569336,67.5699564138302,62.18547551210311,66.03907458882937,69991300
2000-10-27,67.3324203491211,69.14044496453262,65.44521217391053,68.29582032667614,51046400
2000-10-30,64.83814239501953,67.46439729764703,63.940728659448325,66.03909312938688,35496700
2000-10-31,69.00851440429688,69.73436414463659,65.77518374278364,65.88076188683304,43863800
2000-11-01,68.41458129882812,69.94546313344696,66.88369946420929,67.83390198224856,45186400
2000-11-02,69.25923156738281,70.3150125363978,68.46739584062158,69.41759871273506,26594300
2000-11-03,70.15666198730469,70.89570884044409,68.95571085095315,69.9982948044891,29837100
2000-11-06,69.62873840332031,71.05404237366879,69.25921515174848,70.63173008615813,23485800
2000-11-07,69.36480712890625,69.65514688477306,67.78113573326912,68.78412761717264,24334400
2000-11-08,63.940731048583984,69.47038353761529,63.874744742032306,69.3648054471326,40338200
2000-11-09,63.927528381347656,64.98330919689427,61.65759962792243,63.135692769687694,64955900
2000-11-10,60.601863861083984,63.92757590224103,60.601863861083984,62.713427061818614,49235500
2000-11-13,60.694210052490234,62.66060215899623,57.65883968674274,59.928768829823476,75023400
2000-11-14,64.05950164794922,64.19147425126185,61.4464441023592,61.65760026765941,44829500
2000-11-15,65.35284423828125,65.93352379128699,63.17529591450977,63.82196178035706,37760900
2000-11-16,61.55202865600586,65.03610574974203,61.55202865600586,63.66359053099748,33898700
2000-11-17,61.512447357177734,63.50523421642121,59.96836747286325,61.81598442845323,49913800
2000-11-20,59.00495147705078,60.86576520066164,58.49025831945629,59.9155624481795,46862300
2000-11-21,58.912567138671875,60.0739259890758,57.803997326922676,59.28209040925494,42128600
2000-11-22,56.273109436035156,59.229295297590475,56.167531369551035,57.803991400054876,56623700
2000-11-24,59.493263244628906,59.651630404996155,57.57966005685801,57.751224480589194,19987900
2000-11-27,58.754188537597656,61.60479606772369,58.06793116923399,61.28806189770969,35416600
2000-11-28,55.28333282470703,59.07094717674592,55.16455746175111,58.2263223735038,48812700
2000-11-29,53.158573150634766,56.37870518855802,52.78904980202062,55.58686944152772,66189300
2000-11-30,53.19817352294922,54.26715195394869,51.09980845469099,52.155589621110224,74792600
2000-12-01,54.05598068237305,56.391895863227546,52.47230937331915,54.10876972600818,57112500
2000-12-04,54.900604248046875,55.20414124268752,52.155574035644534,54.16155765240009,49106300
2000-12-05,59.70442581176758,59.968371107133486,55.322933908693564,55.798035440352194,76531800
2000-12-06,57.434505462646484,61.0637538547025,57.22334919256323,59.6252517647603,63352100
2000-12-07,56.16757583618164,58.265941568783354,55.32295063563756,56.589888436453684,41481100
2000-12-08,57.434505462646484,62.079943404478186,57.117771057521594,60.047564304926816,65856900
2000-12-11,62.8189811706543,63.16211005940157,59.92878014620613,60.865785957785214,51829800
2000-12-12,60.52263641357422,62.396647397160685,60.232296683722794,62.07991314641367,31054500
2000-12-13,58.05477523803711,62.07994151391829,57.69844904312304,62.0271524480051,51661600
2000-12-14,55.217350006103516,58.859794700578796,55.11177189901728,57.869999946645294,41562700
2000-12-15,53.950401306152344,55.42849449262227,52.841831416299904,54.2671355603959,59026100
2000-12-18,54.05598068237305,55.71883555687964,52.84183267876506,55.03257798962295,42950000
2000-12-19,49.938438415527344,55.62645822448408,49.6217041338221,53.59407991687541,80489200
2000-12-20,47.07463455200195,49.304971877286036,46.24320702837534,48.40755804226048,81432100
2000-12-21,47.35177230834961,49.62170119269636,45.820890037511106,46.467555824330816,85875600
2000-12-22,51.099796295166016,51.31095247820389,48.5659220987115,48.67150019023044,57240000
2000-12-26,51.416526794433594,52.30074324598058,48.9882308677971,51.178976105958284,37082800
2000-12-27,51.9971923828125,52.5250826608106,49.7800532152205,50.41352154881821,33955500
2000-12-28,51.891639709472656,52.77585635762491,50.88864769067308,51.337354646451836,30996900
2000-12-29,49.304969787597656,52.56469343254857,48.98823550630688,51.99721117856926,49191000
2001-01-02,45.1346321105957,49.56891175654897,44.29000741612842,49.46333366974056,62514100
2001-01-03,52.736263275146484,55.11177062988281,44.05246416727702,44.07885869344076,118175700
2001-01-04,51.78605651855469,53.739251310793755,50.875445432983774,52.05000176074916,58465400
2001-01-05,47.82688903808594,51.78606859421888,47.29899843060154,51.78606859421888,68782000
2001-01-08,48.354774475097656,48.565930695512925,45.20062843264451,47.56293864854038,55576500
2001-01-09,48.354774475097656,49.938446128212206,47.82688392405947,48.7770869159282,53318900
2001-01-10,50.835853576660156,50.994220721758786,47.08783114265925,47.40456543285651,74258300
2001-01-11,52.313941955566406,53.79203516924537,49.99122404835659,50.05721035253869,65451700
2001-01-12,52.986995697021484,54.58386406049336,51.94441222004397,53.00019295622373,60793900
2001-01-16,52.35356140136719,53.14539746995354,51.1526100306779,52.84186031032877,32203300
2001-01-17,53.950401306152344,55.41529723202879,53.33013005825872,54.47829172989161,61388800
2001-01-18,56.22032928466797,56.37869640941351,52.9474087065934,54.1615566629759,54934700
2001-01-19,56.009185791015625,57.69843550384551,55.375717148704425,57.55326560664919,56292500
2001-01-22,56.06196212768555,56.58985254320048,54.68944704734673,55.639649795273606,35777100
2001-01-23,57.23651123046875,57.7775988395186,55.16454160557053,55.66603743834844,49859500
2001-01-24,56.69542694091797,58.3846761607591,56.378692712197754,57.4872625127185,53905400
2001-01-25,54.47829055786133,57.15733440070189,54.38590973569441,56.484274124914364,57151900
2001-01-26,55.362510681152344,55.6924422108374,53.21135710760578,53.68645851035226,45681400
2001-01-29,56.58985137939453,56.801007541257945,54.267133598897,54.68944592262382,31514100
2001-01-30,56.378700256347656,57.21487692774671,55.745231714141504,56.71655143431932,42439300
2001-01-31,54.30939483642578,57.426056977617215,54.30939483642578,56.80103622716373,59322200
2001-02-01,55.0273323059082,55.41585911924428,53.71816068646673,54.520558481729786,45142600
2001-02-02,51.986663818359375,55.1540105291429,50.677495820721745,54.84994503870042,47471000
2001-02-05,51.944419860839844,52.28227103490863,50.778836854488866,51.68258503983715,36016300
2001-02-06,52.02888870239258,53.312718842060455,51.6572549337998,51.93598267673543,42417700
2001-02-07,51.184268951416016,51.69104583748243,49.47812944542541,51.10825257960548,61972200
2001-02-08,49.65550994873047,51.94444317554628,49.47813945262792,51.437669408970706,48269500
2001-02-09,47.6368293762207,49.495000943885145,47.29897824283415,49.19938361866231,55385200
2001-02-12,48.21118927001953,48.93756395391701,46.9780345074287,47.510149079273255,50540400
2001-02-13,46.66552734375,49.98490357365274,46.43747822620076,48.6926284628621,58914000
2001-02-14,48.523677825927734,48.777064529736805,45.711076714282775,46.79219825758118,63048200
2001-02-15,49.32609939575195,51.09136570688388,49.24163496580034,49.66394744959277,67801300
2001-02-16,46.56416320800781,48.03380846359278,46.05738642657447,47.265200072640525,66779700
2001-02-20,44.75665283203125,47.16383132302365,44.17385987590604,47.079370163404754,55298400
2001-02-21,43.49818420410156,45.668870031867556,43.00830019466597,43.540414806503975,72349000
2001-02-22,43.07585525512695,44.05561967714839,41.29369680650473,43.45593697530492,103855500
2001-02-23,43.227901458740234,43.58264236049406,40.73625742741617,42.30726021401332,93337900
2001-02-26,44.04718017578125,44.4272587199389,42.44239192849582,43.98805670349061,78342700
2001-02-27,41.3866081237793,43.98805360954221,41.30214694701551,43.53195552224809,66741700
2001-02-28,40.07743835449219,42.40860085841659,39.5791097061405,41.76668757304202,102187900
2001-03-01,41.21768569946289,41.555536876322364,38.641580947369135,39.672024137001685,101773000
2001-03-02,39.44397735595703,41.918728186839594,38.55712199292124,39.866289740449105,95927100
2001-03-05,40.16190719604492,40.846054420119486,39.77338057486135,40.11967660191415,43888400
2001-03-06,41.724456787109375,42.78868237202361,41.47106682795093,41.63999239339417,60828600
2001-03-07,41.74135971069336,42.59443263742318,41.36128109512808,42.569094922249015,55215500
2001-03-08,40.964298248291016,42.07075777326347,40.62644707703586,41.682227959723775,48965200
2001-03-09,38.09257125854492,40.009869642577236,37.96587949146905,39.90851558451906,79990900
2001-03-12,35.72762680053711,37.965883709404956,35.30531441939131,37.16348954083038,80674000
2001-03-13,37.543575286865234,37.78851726703362,35.58404588949436,36.133050109678415,80024400
2001-03-14,36.95233917236328,38.168597861777855,35.7360804829487,36.06548367662422,97190000
2001-03-15,35.6009521484375,38.269967552570215,35.51648769837643,38.177058268497696,74135500
2001-03-16,34.798545837402344,36.149944361927616,34.25798642759223,35.372891015822645,77784500
2001-03-19,36.53845977783203,36.53845977783203,34.418453391513786,35.00124322154058,53248200
2001-03-20,34.08060836791992,37.00301253688429,33.95391658491665,36.69049905043635,104796200
2001-03-21,34.08060836791992,35.30531493554516,33.540049027668516,34.22419625504235,96200700
2001-03-22,36.14994430541992,36.14994430541992,33.35423800805556,34.29176892061109,130208100
2001-03-23,36.14994430541992,37.01991012483715,35.05193260321096,36.783412966923734,95277500
2001-03-26,35.313758850097656,36.741173392081436,35.09415463010788,36.715835682847015,57666200
2001-03-27,36.5300178527832,36.92699248823095,34.984353123094095,35.30531140754095,69945300
2001-03-28,33.53160095214844,35.643162684374566,33.51470807165213,35.38977592090493,77863500
2001-03-29,32.89814758300781,34.3002250900228,32.433604432380314,33.26133662596853,79654700
2001-03-30,33.06705856323242,33.7680953945111,32.09573886152289,33.19375033607221,63661300
2001-04-02,31.588977813720703,33.658306586024466,31.504513376450063,33.08396130053945,69713600
2001-04-03,29.27469825744629,31.884589269584524,29.240912488916575,31.420046229259746,89015700
2001-04-04,28.759485244750977,30.246027288856467,28.379403289042802,29.316937705793237,76473900
2001-04-05,31.512948989868164,32.0619531164309,30.16154752497034,30.40648946336894,87035800
2001-04-06,30.36425018310547,31.335566385365905,29.984168529183282,31.166644069833055,86123600
2001-04-09,31.293338775634766,31.580511250069193,30.27978867633755,31.07373781141406,51638700
2001-04-10,33.6160774230957,34.173529845084126,31.90993438077017,32.01129170985096,94265100
2001-04-11,34.629615783691406,35.89655294650939,34.16507280172238,35.609380394057794,92829500
2001-04-12,36.14994430541992,36.14994430541992,33.78499528020333,34.03838210040721,79531500
2001-04-16,33.99616622924805,35.837449527498165,33.8356885920573,35.42358173833624,65229800
2001-04-17,34.84077072143555,36.065477245738094,33.700528604801825,33.74275919764239,94694300
